Name;type;ingredient;Item Quantity;Item Name;Serving Size Quantity;Serving Size Measure;Unit Measure;Unit Quantity;Volume Measure;Volume Quantity;Calories (kcal);Protein (g);Carbohydrate (Available) (g);Carbohydrates (g);Total Dietary Fiber (g);Dietary Fiber (2016) (g);Fat (g);Saturated Fat (g);Trans Fatty Acid (g);Cholesterol (mg);Sodium (mg);Calcium (mg);Copper (mg);Folate (mcg);Folate, DFE (mcg DFE);Folate, food (mcg);Iron (mg);Magnesium (mg);Manganese (mg);Omega 3 Fatty Acid (g);Omega 6 Fatty Acid (g);Phosphorus (mg);Potassium (mg);Selenium (mcg);Vitamin A - IU (IU);Vitamin A - RAE (mcg);Vitamin A - RE (mcg);Vitamin B1 - Thiamin (mg);Vitamin B12 (mcg);Vitamin B2 - Riboflavin (mg);Vitamin B3 - Niacin (mg);Vitamin B3 - Niacin Equiv (mg);Vitamin B6 (mg);Vitamin C (mg);Vitamin E - Alpha-Toco (mg);Vitamin E - Alpha-Toco Equiv (mg);Vitamin E - IU (IU);Vitamin E - mg (mg);Vitamin K (mcg);Zinc (mg)
Lentil Sweet Potato Soup;dinner;"tomatoes, fresh, year round average, medium, 2 3/5""";2;"tomatoes, fresh, year round average, medium, 2 3/5""";4;Serving;;4;;;44,28;2,1648;6,6174;9,5694;2,952;2,952;0,492;0,06888;0;0;12,3;24,6;0,14514;36,9;36,9;36,9;0,6642;27,06;0,28044;0,00738;0,1968;59,04;583,02;0;2049,18;102,459;204,918;0,09102;0;0,04674;1,46124;1,70724;0,1968;33,702;1,3284;1,3284;1,979316;1,3284;19,434;0,4182
Lentil Sweet Potato Soup;dinner;lentils, dry;1;lentils, dry;4;Serving;;4;;;675,84;47,2896;101,088;121,632;20,544;20,544;2,0352;0,29568;0;0;11,52;67,2;1,44768;919,68;919,68;919,68;12,4992;90,24;2,67456;0,21504;0,79488;539,52;1299,84;0,192;74,88;3,744;7,488;1,67616;0;0,40512;5,0016;12,073594;1,0368;8,64;0,9408;0,9408;1,401792;0,9408;9,6;6,2784
Lentil Sweet Potato Soup;dinner;water, tap;4;water, tap;4;Serving;;4;;;0;0;0;0;0;0;0;0;0;0;37,888;28,416;0,09472;0;0;0;0;9,472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,09472
Lentil Sweet Potato Soup;dinner;onion, white, fresh, chopped;1/2;onion, white, fresh, chopped;4;Serving;;4;;;32;0,88;6,112;7,472;1,36;1,36;0,08;0,0336;0;0;3,2;18,4;0,0312;15,2;15,2;15,2;0,168;8;0,1032;0,0032;0,0104;23,2;116,8;0,4;1,6;0,08;0,16;0,0368;0;0,0216;0,0928;0,279464;0,096;5,92;0,016;0,016;0,02384;0,016;0,32;0,136
Lentil Sweet Potato Soup;dinner;garlic cloves, fresh;3;garlic cloves, fresh;4;Serving;;4;;;13,41;0,5724;2,7864;2,9754;0,189;0,189;0,045;0,00801;0;0;1,53;16,29;0,02691;0,27;0,27;0,27;0,153;2,25;0,15048;0,0018;0,02061;13,77;36,09;1,278;0,81;0,0405;0,081;0,018;0;0,0099;0,063;0,162;0,11115;2,808;0,0072;0,0072;0,010728;0,0072;0,153;0,1044
Lentil Sweet Potato Soup;dinner;cumin seeds, ground;1;cumin seeds, ground;4;Serving;;4;;;7,12;0,304;0,064;0,64;0,576;0,576;0,3712;;0;;3,168;13,28;;;;;0,5472;;;;;;;;7,2;0,36;0,72;;0;;;;;0,032;;;;;;
Lentil Sweet Potato Soup;dinner;paprika;1;paprika;4;Serving;;4;;;6,486;0,32522;0,43907;1,24177;0,8027;0,8027;0,29647;0,04922;0;0;1,564;5,267;0,016399;1,127;1,127;1,127;0,48622;4,094;0,03657;0,010418;0,1682;7,222;52,439999;0,1449;1132,841977;56,642099;113,284195;0,00759;0;0,02829;0,23138;0,255859;0,049243;0,0207;0,6693;0,6693;0,997257;0,6693;1,8469;0,09959
Lentil Sweet Potato Soup;dinner;chili peppers, red, crushed flakes;1/2;chili peppers, red, crushed flakes;4;Serving;;4;;;2,862;0,10809;0,26487;0,50967;0,2448;0,2448;0,15543;0,02934;0;0;0,27;1,332;0,003357;0,954;0,954;0,954;0,0702;1,368;0,018;0,00594;0,06939;2,637;18,126;0,0792;374,48999;18,7245;37,448999;0,002952;0;0,008271;0,078309;0,078309;0,02205;0,6876;0,26847;0,26847;0,40002;0,26847;0,7227;0,02232
Lentil Sweet Potato Soup;dinner;black pepper, ground;1/4;black pepper, ground;4;Serving;;4;;;1,44325;0,059742;0,222237;0,367712;0,145475;0,145475;0,018745;0,008004;0;0;0,115;2,54725;0,007647;0,09775;0,09775;0,09775;0,055832;0,98325;0,07333;0,000874;0,00399;0,9085;7,64175;0,028175;3,14525;0,157262;0,314525;0,000621;0;0,001035;0,006572;0,012131;0,001673;0;0,00598;0,00598;0,00891;0,00598;0,941275;0,006842
Lentil Sweet Potato Soup;dinner;sunflower seeds, dried, kernels;2;sunflower seeds, dried, kernels;4;Serving;;4;;;34,066689;1,212167;0,665;1,166667;0,501667;0,501667;3,001835;0,259875;0;0;0,525;4,550003;0,105;13,241675;13,241675;13,241675;0,30625;18,958346;0,11375;0,005133;1,344526;38,500025;37,625024;3,091669;2,916669;0,145833;0,291667;0,086333;0;0,020708;0,486209;0,76742;0,078458;0,081667;2,051585;2,051585;3,056861;2,051585;0;0,291667
Lentil Sweet Potato Soup;dinner;oil, sunflower;1;oil, sunflower;4;Serving;;4;;;120,224003;0;0;0;0;0;13,6;1,4008;;0;0;0;0;0;0;0;0;0;;0;8,9352;0;0;0;;0;;0;0;0;0;0;0;0;5,58688;;;;0,7344;0
Lentil Sweet Potato Soup;dinner;salt, table;1/4;salt, table;4;Serving;;4;;;0;0;0;0;0;0;0;0;0;0;581,37;0,36;0,00045;0;0;0;0,00495;0,015;0,0015;0;0;0;0,12;0,0015;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0015
Lentil Sweet Potato Soup;dinner;"celery stalk, fresh, medium, 7 1/2"" to 8""";1/2;"celery stalk, fresh, medium, 7 1/2"" to 8""";4;Serving;;4;;;3,2;0,138;0,274;0,594;0,32;0,32;0,034;0,0084;0;0;16;8;0,007;7,2;7,2;7,2;0,04;2,2;0,0206;0;0,0158;4,8;52;0,08;89,8;4,49;8,98;0,0042;0;0,0114;0,064;0,094;0,0148;0,62;0,054;0,054;0,08046;0,054;5,86;0,026
Lentil Sweet Potato Soup;dinner;carrots, fresh;1;carrots, fresh;4;Serving;;4;;;45,1;1,023;7,458;10,538;3,08;3,08;0,264;0,0352;;0;75,9;36,3;0,0495;20,9;20,9;20,9;0,33;13,2;;0,0022;0,11;38,5;352;0,11;;918,5;;0,0726;0;0,0638;1,0813;1,0813;0,1518;6,49;0,726;;;;14,52;0,264
Lentil Sweet Potato Soup;dinner;coriander seed, ground;1;coriander seed, ground;4;Serving;;4;;;6,23;0,1988;0,028;0,77;0,742;0,742;0,2632;;0;;0,336;10,22;;;;;0,0728;;;;;;;;0,7;0,035;0,07;;0;;;;;0,014;;;;;;
Lentil Sweet Potato Soup;dinner;onion powder;1;onion powder;4;Serving;;4;;;8,184;0,24984;1,53408;1,89888;0,3648;0,3648;0,02496;0,005256;0;0;1,752;9,216;0,01416;1,536;1,536;1,536;0,0936;2,712;0,0312;0,000359;0,007081;7,728;23,640001;0,3432;0;0;0;0,010968;0;0,00192;0,007704;0,031704;0,017232;0,5616;0,00648;0,00648;0,009655;0,00648;0,0984;0,0972
Lentil Sweet Potato Soup;dinner;bay leaf, dried;1;bay leaf, dried;4;Serving;;4;;;0,652467;0,015863;0,101455;0,156279;0,054824;0,054824;0,017427;0,004753;0;0;0,047945;1,738522;0,000867;0,375221;0,375221;0,375221;0,089636;0,250147;0,017025;0,002189;0,002585;0,235555;1,102732;0,005837;12,892996;0,64465;1,2893;0,000019;0;0,000878;0,00418;0,00418;0,003627;0,096932;;;;;;0,007713
Lentil Sweet Potato Soup;dinner;salt, table;1/8;salt, table;4;Serving;;4;;;0;0;0;0;0;0;0;0;0;0;290,685;0,18;0,000225;0;0;0;0,002475;0,0075;0,00075;0;0;0;0,06;0,00075;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,00075
Lentil Sweet Potato Soup;dinner;black pepper, ground;1/8;black pepper, ground;4;Serving;;4;;;0,721625;0,029871;0,111119;0,183856;0,072737;0,072737;0,009372;0,004002;0;0;0,0575;1,273625;0,003824;0,048875;0,048875;0,048875;0,027916;0,491625;0,036665;0,000437;0,001995;0,45425;3,820875;0,014087;1,572625;0,078631;0,157262;0,00031;0;0,000517;0,003286;0,006065;0,000837;0;0,00299;0,00299;0,004455;0,00299;0,470637;0,003421
Lentil Sweet Potato Soup;dinner;"tomatoes, fresh, year round average, medium, 2 3/5""";2;"tomatoes, fresh, year round average, medium, 2 3/5""";4;Serving;;4;;;44,28;2,1648;6,6174;9,5694;2,952;2,952;0,492;0,06888;0;0;12,3;24,6;0,14514;36,9;36,9;36,9;0,6642;27,06;0,28044;0,00738;0,1968;59,04;583,02;0;2049,18;102,459;204,918;0,09102;0;0,04674;1,46124;1,70724;0,1968;33,702;1,3284;1,3284;1,979316;1,3284;19,434;0,4182
Lentil Sweet Potato Soup;dinner;juice, lime, fresh, yield per fruit;1.5;juice, lime, fresh, yield per fruit;4;Serving;;4;;;5,671875;0,095287;1,819538;1,910287;0,09075;0,09075;0,015881;0,001815;0;0;0,45375;3,17625;0,006126;2,26875;2,26875;2,26875;0,020419;1,815;0,004084;0,001815;0,003403;3,17625;26,544375;0,022687;11,34375;0,567187;1,134375;0,005672;0;0,003403;0,032216;0,039778;0,008621;6,80625;0,049912;0,049912;0,07437;0,049912;0,136125;0,01815
Lentil Sweet Potato Soup;dinner;cilantro, fresh, bunch;1/4;cilantro, fresh, bunch;4;Serving;;4;;;0,92;0,0852;0,0348;0,1468;0,112;0,112;0,0208;0,00056;;0;1,84;2,68;0,009;2,48;2,48;2,48;0,0708;1,04;;0;0,0016;1,92;20,84;0,036;;13,48;;0,00268;0;0,00648;0,04456;0,04456;0,00596;1,08;0,1;;;;12,4;0,02
Lentil Sweet Potato Soup;dinner;basil, dried, ground;1;basil, dried, ground;4;Serving;;4;;;3,262;0,32172;0,1407;0,6685;0,5278;0,5278;0,05698;0,030198;0;0;1,064;31,359999;0,0294;4,34;4,34;4,34;1,2572;9,954;0,1372;0,004192;0,00278;3,836;36,819999;0,042;10,416;0,5208;1,0416;0,00112;0;0,0168;0,0686;0,129267;0,01876;0,0112;0,1498;0,1498;0,223202;0,1498;24,003;0,0994
Lentil Sweet Potato Soup for 6 - Final;dinner;spinach, fresh, chopped;5;spinach, fresh, chopped;6;Serving;;6;;;34,5;4,29;2,145;5,445;3,3;3,3;0,585;0,0945;0;0;118,5;148,5;0,195;291;291;291;4,065;118,5;1,3455;0,207;0,039;73,5;837;1,5;14065,5;703,275015;1406,550015;0,117;0;0,2835;1,086;2,061;0,2925;42,15;3,045;3,045;4,53705;3,045;724,349985;0,795
Lentil Sweet Potato Soup for 6 - Final;dinner;sweet potatoes, fresh;2.25;sweet potatoes, fresh;6;Serving;;6;;;257,355;4,698225;51,2316;60,2091;8,9775;8,9775;0,149625;0,053865;0;0;164,5875;89,775;0,451868;32,9175;32,9175;32,9175;1,825425;74,8125;0,772065;0,002992;0,038902;140,6475;1008,4725;1,7955;42454,5975;2122,729815;4245,45975;0,233415;0;0,182542;1,666823;3,212957;0,625432;7,182;0,77805;0,77805;1,159294;0,77805;5,3865;0,89775
Lentil Sweet Potato Soup for 6 - Final;dinner;lentils, boiled;3;lentils, boiled;6;Serving;;6;;;689,04;53,5788;72,6462;119,5722;46,926;46,926;2,2572;0,31482;0;0;11,88;112,86;1,49094;1075,14;1075,14;1075,14;19,7802;213,84;2,93436;0,21978;0,81378;1069,2;2191,86;16,632;47,52;2,376;4,752;1,00386;0;0,43362;6,2964;14,3154;1,05732;8,91;0,6534;0,6534;0,973566;0,6534;10,098;7,5438
Lentil Sweet Potato Soup for 6 - Final;dinner;water, tap;4;water, tap;6;Serving;;6;;;0;0;0;0;0;0;0;0;0;0;37,888;28,416;0,09472;0;0;0;0;9,472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,09472
Lentil Sweet Potato Soup for 6 - Final;dinner;onion, white, fresh, chopped;1/2;onion, white, fresh, chopped;6;Serving;;6;;;32;0,88;6,112;7,472;1,36;1,36;0,08;0,0336;0;0;3,2;18,4;0,0312;15,2;15,2;15,2;0,168;8;0,1032;0,0032;0,0104;23,2;116,8;0,4;1,6;0,08;0,16;0,0368;0;0,0216;0,0928;0,279464;0,096;5,92;0,016;0,016;0,02384;0,016;0,32;0,136
Lentil Sweet Potato Soup for 6 - Final;dinner;garlic cloves, fresh;3;garlic cloves, fresh;6;Serving;;6;;;13,41;0,5724;2,7864;2,9754;0,189;0,189;0,045;0,00801;0;0;1,53;16,29;0,02691;0,27;0,27;0,27;0,153;2,25;0,15048;0,0018;0,02061;13,77;36,09;1,278;0,81;0,0405;0,081;0,018;0;0,0099;0,063;0,162;0,11115;2,808;0,0072;0,0072;0,010728;0,0072;0,153;0,1044
Lentil Sweet Potato Soup for 6 - Final;dinner;cumin seeds, ground;1;cumin seeds, ground;6;Serving;;6;;;7,12;0,304;0,064;0,64;0,576;0,576;0,3712;;0;;3,168;13,28;;;;;0,5472;;;;;;;;7,2;0,36;0,72;;0;;;;;0,032;;;;;;
Lentil Sweet Potato Soup for 6 - Final;dinner;paprika;1;paprika;6;Serving;;6;;;6,486;0,32522;0,43907;1,24177;0,8027;0,8027;0,29647;0,04922;0;0;1,564;5,267;0,016399;1,127;1,127;1,127;0,48622;4,094;0,03657;0,010418;0,1682;7,222;52,439999;0,1449;1132,841977;56,642099;113,284195;0,00759;0;0,02829;0,23138;0,255859;0,049243;0,0207;0,6693;0,6693;0,997257;0,6693;1,8469;0,09959
Lentil Sweet Potato Soup for 6 - Final;dinner;chili peppers, red, crushed flakes;1;chili peppers, red, crushed flakes;6;Serving;;6;;;5,724;0,21618;0,52974;1,01934;0,4896;0,4896;0,31086;0,05868;0;0;0,54;2,664;0,006714;1,908;1,908;1,908;0,1404;2,736;0,036;0,01188;0,13878;5,274;36,251999;0,1584;748,97998;37,448999;74,897998;0,005904;0;0,016542;0,156618;0,156618;0,0441;1,3752;0,53694;0,53694;0,800041;0,53694;1,4454;0,04464
Lentil Sweet Potato Soup for 6 - Final;dinner;black pepper, ground;1;black pepper, ground;6;Serving;;6;;;5,773;0,23897;0,88895;1,47085;0,5819;0,5819;0,07498;0,032016;0;0;0,46;10,189;0,03059;0,391;0,391;0,391;0,22333;3,933;0,293319;0,003496;0,015962;3,634;30,566999;0,1127;12,581;0,62905;1,2581;0,002484;0;0,00414;0,026289;0,048522;0,006693;0;0,02392;0,02392;0,035641;0,02392;3,7651;0,02737
Lentil Sweet Potato Soup for 6 - Final;dinner;sunflower seeds, dried, kernels;6;sunflower seeds, dried, kernels;6;Serving;;6;;;102,200066;3,636502;1,995001;3,500002;1,505001;1,505001;9,005506;0,779626;0;0;1,575001;13,650009;0,315;39,725026;39,725026;39,725026;0,918751;56,875037;0,34125;0,0154;4,033578;115,500075;112,875073;9,275006;8,750006;0,4375;0,875001;0,259;0;0,062125;1,458626;2,302261;0,235375;0,245;6,154754;6,154754;9,170583;6,154754;0;0,875001
Lentil Sweet Potato Soup for 6 - Final;dinner;oil, sunflower;1.5;oil, sunflower;6;Serving;;6;;;180,336005;0;0;0;0;0;20,400001;2,1012;;0;0;0;0;0;0;0;0;0;;0;13,4028;0;0;0;;0;;0;0;0;0;0;0;0;8,38032;;;;1,1016;0
Lentil Sweet Potato Soup for 6 - Final;dinner;salt, table;1;salt, table;6;Serving;;6;;;0;0;0;0;0;0;0;0;0;0;2325,48;1,44;0,0018;0;0;0;0,0198;0,06;0,006;0;0;0;0,48;0,006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006
Lentil Sweet Potato Soup for 6 - Final;dinner;"celery stalk, fresh, medium, 7 1/2"" to 8""";2;"celery stalk, fresh, medium, 7 1/2"" to 8""";6;Serving;;6;;;12,8;0,552;1,096;2,376;1,28;1,28;0,136;0,0336;0;0;64;32;0,028;28,8;28,8;28,8;0,16;8,8;0,0824;0;0,0632;19,2;208;0,32;359,2;17,96;35,92;0,0168;0;0,0456;0,256;0,376;0,0592;2,48;0,216;0,216;0,32184;0,216;23,44;0,104
Lentil Sweet Potato Soup for 6 - Final;dinner;carrots, fresh;1;carrots, fresh;6;Serving;;6;;;45,1;1,023;7,458;10,538;3,08;3,08;0,264;0,0352;;0;75,9;36,3;0,0495;20,9;20,9;20,9;0,33;13,2;;0,0022;0,11;38,5;352;0,11;;918,5;;0,0726;0;0,0638;1,0813;1,0813;0,1518;6,49;0,726;;;;14,52;0,264
Lentil Sweet Potato Soup for 6 - Final;dinner;coriander seed, ground;1;coriander seed, ground;6;Serving;;6;;;6,23;0,1988;0,028;0,77;0,742;0,742;0,2632;;0;;0,336;10,22;;;;;0,0728;;;;;;;;0,7;0,035;0,07;;0;;;;;0,014;;;;;;
Lentil Sweet Potato Soup for 6 - Final;dinner;onion powder;1;onion powder;6;Serving;;6;;;8,184;0,24984;1,53408;1,89888;0,3648;0,3648;0,02496;0,005256;0;0;1,752;9,216;0,01416;1,536;1,536;1,536;0,0936;2,712;0,0312;0,000359;0,007081;7,728;23,640001;0,3432;0;0;0;0,010968;0;0,00192;0,007704;0,031704;0,017232;0,5616;0,00648;0,00648;0,009655;0,00648;0,0984;0,0972
Lentil Sweet Potato Soup for 6 - Final;dinner;bay leaf, dried;1;bay leaf, dried;6;Serving;;6;;;0,652467;0,015863;0,101455;0,156279;0,054824;0,054824;0,017427;0,004753;0;0;0,047945;1,738522;0,000867;0,375221;0,375221;0,375221;0,089636;0,250147;0,017025;0,002189;0,002585;0,235555;1,102732;0,005837;12,892996;0,64465;1,2893;0,000019;0;0,000878;0,00418;0,00418;0,003627;0,096932;;;;;;0,007713
Lentil Sweet Potato Soup for 6 - Final;dinner;salt, table;2;salt, table;6;Serving;;6;;;0;0;0;0;0;0;0;0;0;0;4650,96;2,88;0,0036;0;0;0;0,0396;0,12;0,012;0;0;0;0,96;0,012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,012
Lentil Sweet Potato Soup for 6 - Final;dinner;black pepper, ground;1;black pepper, ground;6;Serving;;6;;;5,773;0,23897;0,88895;1,47085;0,5819;0,5819;0,07498;0,032016;0;0;0,46;10,189;0,03059;0,391;0,391;0,391;0,22333;3,933;0,293319;0,003496;0,015962;3,634;30,566999;0,1127;12,581;0,62905;1,2581;0,002484;0;0,00414;0,026289;0,048522;0,006693;0;0,02392;0,02392;0,035641;0,02392;3,7651;0,02737
Lentil Sweet Potato Soup for 6 - Final;dinner;"tomatoes, fresh, year round average, medium, 2 3/5""";2;"tomatoes, fresh, year round average, medium, 2 3/5""";6;Serving;;6;;;44,28;2,1648;6,6174;9,5694;2,952;2,952;0,492;0,06888;0;0;12,3;24,6;0,14514;36,9;36,9;36,9;0,6642;27,06;0,28044;0,00738;0,1968;59,04;583,02;0;2049,18;102,459;204,918;0,09102;0;0,04674;1,46124;1,70724;0,1968;33,702;1,3284;1,3284;1,979316;1,3284;19,434;0,4182
Lentil Sweet Potato Soup for 6 - Final;dinner;juice, lime, fresh, yield per fruit;2;juice, lime, fresh, yield per fruit;6;Serving;;6;;;7,5625;0,12705;2,42605;2,54705;0,121;0,121;0,021175;0,00242;0;0;0,605;4,235;0,008168;3,025;3,025;3,025;0,027225;2,42;0,005445;0,00242;0,004537;4,235;35,3925;0,03025;15,125;0,75625;1,5125;0,007563;0;0,004537;0,042955;0,053037;0,011495;9,075;0,06655;0,06655;0,09916;0,06655;0,1815;0,0242
Lentil Sweet Potato Soup for 6 - Final;dinner;cilantro, fresh, bunch;1/4;cilantro, fresh, bunch;6;Serving;;6;;;0,92;0,0852;0,0348;0,1468;0,112;0,112;0,0208;0,00056;;0;1,84;2,68;0,009;2,48;2,48;2,48;0,0708;1,04;;0;0,0016;1,92;20,84;0,036;;13,48;;0,00268;0;0,00648;0,04456;0,04456;0,00596;1,08;0,1;;;;12,4;0,02
Lentil Sweet Potato Soup for 6 - Final;dinner;basil, dried, ground;1;basil, dried, ground;6;Serving;;6;;;3,262;0,32172;0,1407;0,6685;0,5278;0,5278;0,05698;0,030198;0;0;1,064;31,359999;0,0294;4,34;4,34;4,34;1,2572;9,954;0,1372;0,004192;0,00278;3,836;36,819999;0,042;10,416;0,5208;1,0416;0,00112;0;0,0168;0,0686;0,129267;0,01876;0,0112;0,1498;0,1498;0,223202;0,1498;24,003;0,0994
Lentil Sweet Potato Soup for 6 - Final;dinner;flaxseeds, ground;3;flaxseeds, ground;6;Serving;;6;;;112,14;3,8409;0,3318;6,0648;5,733;5,733;8,8536;0,76923;0;0;6,3;53,55;0,2562;18,27;18,27;18,27;1,2033;82,32;0,52122;4,79073;1,23963;134,82;170,73;5,334;0;0;0;0,34524;0;0,03381;0,6468;1,610969;0,09933;0,126;0,0651;0,0651;0,096999;0,0651;0,903;0,9114
Lentil Sweet Potato Soup NEW WT MGMT;dinner;spinach, fresh, chopped;4;spinach, fresh, chopped;6;Serving;;6;;;27,6;3,432;1,716;4,356;2,64;2,64;0,468;0,0756;0;0;94,8;118,8;0,156;232,8;232,8;232,8;3,252;94,8;1,0764;0,1656;0,0312;58,8;669,6;1,2;11252,4;562,620012;1125,240012;0,0936;0;0,2268;0,8688;1,6488;0,234;33,72;2,436;2,436;3,62964;2,436;579,479988;0,636
Lentil Sweet Potato Soup NEW WT MGMT;dinner;sweet potatoes, fresh;2;sweet potatoes, fresh;6;Serving;;6;;;228,76;4,1762;45,5392;53,5192;7,98;7,98;0,133;0,04788;0;0;146,3;79,8;0,40166;29,26;29,26;29,26;1,6226;66,5;0,68628;0,00266;0,03458;125,02;896,42;1,596;37737,42;1886,870947;3773,742;0,20748;0;0,16226;1,48162;2,855962;0,55594;6,384;0,6916;0,6916;1,030484;0,6916;4,788;0,798
Lentil Sweet Potato Soup NEW WT MGMT;dinner;"tomatoes, fresh, year round average, medium, 2 3/5""";2;"tomatoes, fresh, year round average, medium, 2 3/5""";6;Serving;;6;;;44,28;2,1648;6,6174;9,5694;2,952;2,952;0,492;0,06888;0;0;12,3;24,6;0,14514;36,9;36,9;36,9;0,6642;27,06;0,28044;0,00738;0,1968;59,04;583,02;0;2049,18;102,459;204,918;0,09102;0;0,04674;1,46124;1,70724;0,1968;33,702;1,3284;1,3284;1,979316;1,3284;19,434;0,4182
Lentil Sweet Potato Soup NEW WT MGMT;dinner;lentils, dry;1;lentils, dry;6;Serving;;6;;;675,84;47,2896;101,088;121,632;20,544;20,544;2,0352;0,29568;0;0;11,52;67,2;1,44768;919,68;919,68;919,68;12,4992;90,24;2,67456;0,21504;0,79488;539,52;1299,84;0,192;74,88;3,744;7,488;1,67616;0;0,40512;5,0016;12,073594;1,0368;8,64;0,9408;0,9408;1,401792;0,9408;9,6;6,2784
Lentil Sweet Potato Soup NEW WT MGMT;dinner;water, tap;4;water, tap;6;Serving;;6;;;0;0;0;0;0;0;0;0;0;0;37,888;28,416;0,09472;0;0;0;0;9,472;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,09472
Lentil Sweet Potato Soup NEW WT MGMT;dinner;onion, white, fresh, chopped;1/2;onion, white, fresh, chopped;6;Serving;;6;;;32;0,88;6,112;7,472;1,36;1,36;0,08;0,0336;0;0;3,2;18,4;0,0312;15,2;15,2;15,2;0,168;8;0,1032;0,0032;0,0104;23,2;116,8;0,4;1,6;0,08;0,16;0,0368;0;0,0216;0,0928;0,279464;0,096;5,92;0,016;0,016;0,02384;0,016;0,32;0,136
Lentil Sweet Potato Soup NEW WT MGMT;dinner;garlic cloves, fresh;3;garlic cloves, fresh;6;Serving;;6;;;13,41;0,5724;2,7864;2,9754;0,189;0,189;0,045;0,00801;0;0;1,53;16,29;0,02691;0,27;0,27;0,27;0,153;2,25;0,15048;0,0018;0,02061;13,77;36,09;1,278;0,81;0,0405;0,081;0,018;0;0,0099;0,063;0,162;0,11115;2,808;0,0072;0,0072;0,010728;0,0072;0,153;0,1044
Lentil Sweet Potato Soup NEW WT MGMT;dinner;cumin seeds, ground;1;cumin seeds, ground;6;Serving;;6;;;7,12;0,304;0,064;0,64;0,576;0,576;0,3712;;0;;3,168;13,28;;;;;0,5472;;;;;;;;7,2;0,36;0,72;;0;;;;;0,032;;;;;;
Lentil Sweet Potato Soup NEW WT MGMT;dinner;paprika;1;paprika;6;Serving;;6;;;6,486;0,32522;0,43907;1,24177;0,8027;0,8027;0,29647;0,04922;0;0;1,564;5,267;0,016399;1,127;1,127;1,127;0,48622;4,094;0,03657;0,010418;0,1682;7,222;52,439999;0,1449;1132,841977;56,642099;113,284195;0,00759;0;0,02829;0,23138;0,255859;0,049243;0,0207;0,6693;0,6693;0,997257;0,6693;1,8469;0,09959
Lentil Sweet Potato Soup NEW WT MGMT;dinner;chili peppers, red, crushed flakes;1/2;chili peppers, red, crushed flakes;6;Serving;;6;;;2,862;0,10809;0,26487;0,50967;0,2448;0,2448;0,15543;0,02934;0;0;0,27;1,332;0,003357;0,954;0,954;0,954;0,0702;1,368;0,018;0,00594;0,06939;2,637;18,126;0,0792;374,48999;18,7245;37,448999;0,002952;0;0,008271;0,078309;0,078309;0,02205;0,6876;0,26847;0,26847;0,40002;0,26847;0,7227;0,02232
Lentil Sweet Potato Soup NEW WT MGMT;dinner;black pepper, ground;1/4;black pepper, ground;6;Serving;;6;;;1,44325;0,059742;0,222237;0,367712;0,145475;0,145475;0,018745;0,008004;0;0;0,115;2,54725;0,007647;0,09775;0,09775;0,09775;0,055832;0,98325;0,07333;0,000874;0,00399;0,9085;7,64175;0,028175;3,14525;0,157262;0,314525;0,000621;0;0,001035;0,006572;0,012131;0,001673;0;0,00598;0,00598;0,00891;0,00598;0,941275;0,006842
Lentil Sweet Potato Soup NEW WT MGMT;dinner;sunflower seeds, dried, kernels;2;sunflower seeds, dried, kernels;6;Serving;;6;;;34,066689;1,212167;0,665;1,166667;0,501667;0,501667;3,001835;0,259875;0;0;0,525;4,550003;0,105;13,241675;13,241675;13,241675;0,30625;18,958346;0,11375;0,005133;1,344526;38,500025;37,625024;3,091669;2,916669;0,145833;0,291667;0,086333;0;0,020708;0,486209;0,76742;0,078458;0,081667;2,051585;2,051585;3,056861;2,051585;0;0,291667
Lentil Sweet Potato Soup NEW WT MGMT;dinner;oil, sunflower;1;oil, sunflower;6;Serving;;6;;;120,224003;0;0;0;0;0;13,6;1,4008;;0;0;0;0;0;0;0;0;0;;0;8,9352;0;0;0;;0;;0;0;0;0;0;0;0;5,58688;;;;0,7344;0
Lentil Sweet Potato Soup NEW WT MGMT;dinner;salt, table;1;salt, table;6;Serving;;6;;;0;0;0;0;0;0;0;0;0;0;2325,48;1,44;0,0018;0;0;0;0,0198;0,06;0,006;0;0;0;0,48;0,006;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,006
Lentil Sweet Potato Soup NEW WT MGMT;dinner;"celery stalk, fresh, medium, 7 1/2"" to 8""";1/2;"celery stalk, fresh, medium, 7 1/2"" to 8""";6;Serving;;6;;;3,2;0,138;0,274;0,594;0,32;0,32;0,034;0,0084;0;0;16;8;0,007;7,2;7,2;7,2;0,04;2,2;0,0206;0;0,0158;4,8;52;0,08;89,8;4,49;8,98;0,0042;0;0,0114;0,064;0,094;0,0148;0,62;0,054;0,054;0,08046;0,054;5,86;0,026
